,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0254285137008929,0.0547376717789653,0.0174953448729737,0.0051494737503326,4.98141682610693,0.138814322713136,3.28466386709851,0.777475930916162,0.202106559226721,0.813743354222369,0.239164008040517,1.36607486310639,0.728088740786586,0.0471178017136184,0.0042136271014045,0.781580148443772
1,0.0254285137008929,0.28463589325062,0.0207181715601004,0.0102989475006654,0.0314306153234938,0.276970986887449,0.825070259983453,1.25917297507074,0.252633199033402,1.56489106581225,0.0949063523970306,0.491172984487689,0.325389896833308,0.0471178017136184,0.0627209589671638,0.391717992456527
2,0.279713650709822,0.216517901703463,0.0690605718670014,0.0017164912501108,0.0498141682610693,2.20005875084149,1.03870191680879,4.41133082541561,0.284212348912577,5.70872260808308,0.0075925081917624,0.0966996813210138,1.02809361020737,0.210397312602395,5.10609673052154,0.983951110229721
3,0.533998787718751,0.0535212790727661,0.211785753725471,0.0514947375033267,0.0627123222912506,1.74756878384563,2.60910125121499,1.00564821498938,1.81264320306466,3.7432194294229,0.121480131068199,0.343821089141382,0.0115386488238762,0.457649143376829,2.80234191312316,0.0123872105663128
4,0.279713650709822,0.0401409593045746,0.920807624893352,0.205978950013307,0.0627123222912506,0.06957196638844,1.03870191680879,0.540852821506895,1.225271015312,1.81527363634221,0.034166286862931,1.36607486310639,0.0253850274125276,1.28337695558579,0.0281162919507976,0.0247157344305482
5,0.0254285137008929,0.413573520107738,0.276242287468005,0.0961235100062099,0.314306153234938,0.0276970986887449,3.28466386709851,1.34368122843119,1.07369109589196,0.901377253907855,0.759250819176245,3.37681426835286,0.459238223190271,1.02679486704628,0.0006297540504816,0.493143734960517
6,0.0254285137008929,0.167862193455494,0.460403812446676,0.308968425019961,1.25127533351915,0.0087585916434896,2.07248279109452,2.98314134362397,2.87370263900495,0.876338996854859,3.4166286862931,4.91172984487689,0.196157030005895,0.443653756729219,0.0006959100315423,0.196324057001315
7,0.279713650709822,1.62631704818837,0.0460403812446676,0.0096123510006209,1.25127533351915,0.220005875084149,1.3076482383499,1.18311554704633,2.83580765914994,1.18931721001731,6.83325737258621,4.29776361426728,1.82887583858437,0.980143578220914,0.002557183114077,1.55945741631764
8,0.533998787718751,3.25263409637674,0.0138121143734003,0.0068659650004435,0.993923326828305,0.552629772476266,1.3076482383499,1.80847662191368,1.70527409347546,1.2393937241233,1.21480131068199,0.966996813210138,1.05232477273751,1.42333082206188,0.0084857768014398,0.983951110229721
9,0.279713650709822,0.459796442943309,0.0138121143734003,0.0044628772502883,3.14306153234938,0.438969431627154,3.28466386709851,1.10705811902193,2.53264782030985,1.16427895296431,0.0265737786711686,0.383728894131007,0.0253850274125276,1.46998211088724,0.0103623166488347,0.0247157344305482
10,0.0254285137008929,0.119206485207524,0.0414363431202008,0.0514947375033267,0.157526231451848,0.438969431627154,2.60910125121499,1.97749312863459,1.85053818291967,0.826262482748867,0.0227775245752873,0.245586492243845,0.115386488238762,2.84619513123551,0.170351651231303,0.123872105663128
11,0.279713650709822,0.0340589957735784,0.0276242287468005,0.0343298250022178,0.0498141682610693,0.138814322713136,2.60910125121499,1.47889443380792,3.12002000806251,0.525803398112916,0.0075925081917624,0.171910544570691,0.459238223190271,0.793538422919455,0.843997650685932,0.493143734960517
12,0.533998787718751,0.0291934249487815,0.0782686481159349,0.144185265009315,0.0314306153234938,0.0110264135915172,2.07248279109452,1.84227992325786,2.64001692989905,0.450688626953928,0.0189812704794061,0.343821089141382,2.19811260094841,0.373676823491172,0.139563675429977,2.47157344305482
13,0.279713650709822,0.0474393155417699,0.225597868098871,0.078958597505101,0.249662251862088,0.0348685813722318,2.60910125121499,2.38313274476476,2.40001539081732,0.37557385579494,0.0037962540958812,0.193399362642028,0.578086306076196,0.606933267617996,0.0006959100315423,0.781580148443772
14,0.0254285137008929,0.0644688134285592,0.690605718670014,0.686596500044357,0.993923326828305,0.348685813722318,1.64623159694656,2.89018226492747,0.852637046737731,0.338016470215446,0.0026573778671168,0.686107262706241,0.0415391357659542,2.00647193237894,0.0004669085586399,0.0391717992456527
15,0.0254285137008929,0.0669015988409576,1.01288838738269,0.411957900026614,1.57526231451848,0.6957196638844,0.825070259983453,1.7746733205695,3.60633891620181,0.488246012533422,0.0041758795054693,0.383728894131007,0.0726934875904198,1.4000051776492,0.0006959100315423,0.0620831179608883
16,0.0254285137008929,0.0206786760053869,0.460403812446676,0.377628075024396,0.498141682610693,0.110264135915172,1.03870191680879,1.95214065262645,1.86316984287134,0.575879912218908,0.0121480131068199,0.767457788262014,0.14538697518084,1.58661033295066,0.0015521210941164,0.155945741631764
17,0.0254285137008929,0.0340589957735784,0.0644565337425346,0.030896842501996,0.157526231451848,0.0174756878384563,1.64623159694656,2.05355055665899,2.66528024980239,0.676032940430891,0.0106295114684674,0.613966230609612,0.0461545952955046,1.74988984383943,0.0034477443975864,0.0493143734960517
18,0.0254285137008929,0.122855663326122,0.0193369601227604,0.0171649125011089,0.993923326828305,0.0087585916434896,0.328466386709851,0.90423831095684,3.08844085818334,0.863819868328361,0.0075925081917624,0.966996813210138,0.0253850274125276,3.35935930831452,0.012658692529884,0.0247157344305482
19,0.279713650709822,0.952435488953997,0.0690605718670014,0.0446287725028832,2.49662251862088,0.0174756878384563,0.825070259983453,1.05635316700565,2.16001385173559,1.17679808149081,0.0151850163835249,0.491172984487689,0.0369236762364037,1.30670259999847,0.0139945344551481,0.0391717992456527
20,0.78828392472768,0.867287999520051,0.0124309029360602,0.0092690527505988,1.57526231451848,0.0552629772476266,0.825070259983453,1.80847662191368,1.81264320306466,1.48977629465326,0.0015185016383524,0.343821089141382,0.0726934875904198,0.0004665128882536,0.0254446081002693,0.0620831179608883
21,0.533998787718751,0.188540869460881,0.0064456533742534,0.0034329825002217,0.498141682610693,0.276970986887449,0.825070259983453,1.84227992325786,2.22317215149394,2.90443781814753,0.0003796254095881,0.0966996813210138,0.0519239197074427,0.0004665128882536,0.0230273703307437,0.0493143734960517
22,0.279713650709822,0.0620360280161607,0.00276242287468,0.0003432982500221,0.627123222912507,0.552629772476266,1.03870191680879,1.10705811902193,2.24843547139728,3.1297821316245,0.0003796254095881,0.108979005933206,0.069231892943257,0.0004665128882536,0.0114500736451212,0.0620831179608883
23,0.0254285137008929,0.0887966675525437,0.0032228266871267,0.0068659650004435,0.993923326828305,1.74756878384563,0.520584140248742,1.2338204990626,1.18737603545699,3.49283685889294,0.0037962540958812,0.0966996813210138,0.0253850274125276,0.0004665128882536,0.0230273703307437,0.0247157344305482
24,0.533998787718751,0.074199955078153,0.0299262478090339,0.0137319300008871,1.57526231451848,0.276970986887449,1.03870191680879,1.30142710175097,1.50316753424874,2.92947607520053,0.0037962540958812,0.136607486310639,0.0819244066495207,0.0004665128882536,0.0056868699104101,0.0781580148443771
25,3.07685015780804,0.175160549692689,0.0920807624893352,0.030896842501996,0.627123222912507,0.0043896943162715,0.520584140248742,1.30987792708701,1.86316984287134,2.27848139182263,0.0022777524575287,0.121258330545398,0.14538697518084,0.140420379364348,0.0114500736451212,0.0781580148443771
26,1.8054244727634,0.327209637967593,3.22282668712673,0.78958597505101,0.157526231451848,3.48685813722318e-05,0.520584140248742,1.22536967372656,1.91369648267802,3.092224746045,0.0015185016383524,0.0966996813210138,0.0576932441193808,0.560281978792631,0.0031805760125336,0.0620831179608883
27,0.78828392472768,0.0814983113153484,4.60403812446676,5.49277200035485,0.0993923326828305,0.0087585916434896,0.520584140248742,1.49579608448001,1.27579765511868,2.4913065767731,0.0030370032767049,0.0767457788262014,0.0461545952955046,3.59261575244134,0.0027989068910296,0.0493143734960517
28,0.533998787718751,0.0450065301293715,0.874767243648684,0.308968425019961,0.498141682610693,0.110264135915172,0.130764823834989,1.2338204990626,1.50316753424874,1.75267799370972,0.0053147557342337,0.0966996813210138,0.0576932441193808,1.4000051776492,0.0103050662806091,0.0620831179608883
29,0.78828392472768,0.0717671696657545,0.276242287468005,0.0274638600017743,0.627123222912507,0.875859164348969,3.28466386709851,2.01129642997877,2.12843470185641,1.45221890907377,0.0011388762287643,0.0613966230609612,0.162694948416654,0.023792157300936,0.0566142530230992,0.155945741631764
30,1.8054244727634,0.0194622832991877,,,0.789501361650813,5.52629772476266,2.60910125121499,1.66481259120091,2.72843854956074,0.938934639487349,0.0003796254095881,0.0306983115304806,0.34846719448106,,0.0419836033654443,0.391717992456527
31,0.0254285137008929,0.437901374231723,,,0.627123222912507,0.138814322713136,1.03870191680879,1.70706671788114,3.02528255842499,0.813743354222369,0.0003796254095881,0.001534915576524,4.92238758826557,,0.0056868699104101,4.93143734960517
32,0.0254285137008929,0.928107634830012,,,0.0789501361650813,0.0087585916434896,0.825070259983453,2.18876376203572,2.58317446011653,0.600918169271904,0.0011388762287643,0.306983115304806,2.30196044036329,,0.0025444608100269,2.47157344305482
33,0.533998787718751,0.176376942398888,,,0.125127533351915,0.006957196638844,0.520584140248742,1.53805021116023,2.8105443392466,0.650994683377895,0.0007592508191762,0.343821089141382,0.0253850274125276,,,0.0247157344305482
34,3.07685015780804,0.0948786310835399,,,0.395688003390735,0.0276970986887449,1.03870191680879,0.861984184276614,1.84422235294383,0.663513811904394,0.0037962540958812,1.36760977868291,0.0380775411187913,,,0.0391717992456527
35,1.04256906173661,0.0450065301293715,,,0.314306153234938,0.110264135915172,0.0002072482791094,2.67891163152634,0.448423928284288,1.77771625076271,0.0018981270479406,0.432846192579776,0.0242311625301399,,,0.0247157344305482
36,0.279713650709822,0.03162621036118,,,0.198313775798901,0.552629772476266,0.0002072482791094,4.64795393482488,1.34527178485287,0.826262482748867,0.0075925081917624,0.153491557652403,0.0461545952955046,,,0.0493143734960517
37,0.78828392472768,0.0754163477843522,,,,,,1.09015646834984,1.37053510475621,0.701071197483887,0.0034166286862931,0.0153491557652403,0.0576932441193808,,,0.0620831179608883
38,1.04256906173661,0.200704796522873,,,,,,1.21691884839051,0.334738988719257,0.588399040745405,0.0003796254095881,0.0153491557652403,0.515777602427264,,,0.493143734960517
39,0.0254285137008929,0.0097311416495938,,,,,,5.05359355095505,0.404213118453443,0.463207755480426,0.0003796254095881,0.0153491557652403,0.183464516299631,,,0.155945741631764
40,0.279713650709822,0.0206786760053869,,,,,,4.04794533596567,1.49685170427291,0.425650369900932,0.0007592508191762,0.003069831153048,0.115386488238762,,,0.123872105663128
41,0.533998787718751,0.0669015988409576,,,,,,3.6423057198355,2.67791190975406,0.43816949842743,0.0011388762287643,0.0767457788262014,0.0726934875904198,,,0.0781580148443771
42,1.29685419874554,0.266390002657631,,,,,,1.1577630710382,3.0821250282075,0.625956426324899,0.000189812704794,0.153491557652403,0.0253850274125276,,,0.0247157344305482
43,0.533998787718751,1.62388426277597,,,,,,1.07325481767775,2.70949105963324,1.16427895296431,0.0007592508191762,0.485033322181593,0.0461545952955046,,,0.0493143734960517
44,1.8054244727634,1.66159243666815,,,,,,1.5887551631765,1.69264243352379,2.12825184950466,0.0007592508191762,0.343821089141382,0.0369236762364037,,,0.0391717992456527
45,1.29685419874554,0.193406440285677,,,,,,0.735221804235936,1.74316907333047,2.27848139182263,0.0189812704794061,0.768992703838538,0.0519239197074427,,,0.0493143734960517
46,0.0254285137008929,0.0693343842533561,,,,,,0.53240199617085,1.08000692586779,2.76672740435606,0.0478328016081034,1.08672022817901,0.0519239197074427,,,0.0493143734960517
47,0.0254285137008929,0.0766327404905515,,,,,,0.540852821506895,0.404213118453443,1.8528310219217,0.009490635239703,0.343821089141382,0.230772976477523,,,0.247157344305482
48,0.533998787718751,0.0401409593045746,,,,,,1.90988652594622,0.252633199033402,1.03908766769933,0.0075925081917624,0.153491557652403,0.129232866827413,,,0.123872105663128
49,0.279713650709822,0.0985278092021376,,,,,,3.13525619967278,0.543161377921814,0.738628583063381,0.0053147557342337,0.242516661090797,0.325389896833308,,,0.311152661457732
50,0.279713650709822,0.156914659099701,,,,,,2.04509973132295,2.74107020951241,0.663513811904394,0.0239164008040517,,0.515777602427264,,,0.620831179608883
51,4.34827584285269,0.11069173626413,,,,,,1.33523040309515,2.99370340854581,0.801224225695871,0.0478328016081034,,0.0576932441193808,,,0.0620831179608883
52,1.8054244727634,0.0218950687115861,,,,,,0.929590786964976,3.13265166801418,0.726109454536883,0.0030370032767049,,0.0646164334137065,,,0.0620831179608883
53,5.61970152789733,0.0523048863665669,,,,,,2.08735385800317,2.05264474214639,0.600918169271904,0.0379625409588123,,0.0369236762364037,,,0.0391717992456527
54,2.56827988379018,0.136235983094314,,,,,,2.72116575820657,2.54527948026152,0.701071197483887,0.0607400655340996,,0.459238223190271,,,0.493143734960517
55,0.279713650709822,0.499937402247883,,,,,,1.53805021116023,4.85055742144132,0.838781611275365,0.759250819176245,,1.45271588692601,,,1.55945741631764
56,0.533998787718751,0.839310967277468,,,,,,0.895787485620795,0.757899597100206,1.82779276486871,1.34767020403783,,3.2515912385683,,,3.11152661457732
57,0.279713650709822,0.0717671696657545,,,,,,4.19160936667844,0.341054818695093,1.00153028211984,0.0269534040807567,,1.45271588692601,,,1.55945741631764
58,0.0254285137008929,0.0352753884797777,,,,,,1.26762380040679,1.9642231224847,0.56336078369241,0.0151850163835249,,3.2515912385683,,,3.11152661457732
59,0.0254285137008929,0.0450065301293715,,,,,,2.34087861808453,1.70527409347546,0.713590326010385,0.0007592508191762,,3.10620426338746,,,3.11152661457732
60,0.0254285137008929,0.0243278541239846,,,,,,2.70426410753448,2.48843701047901,0.851300739801863,,,,,,
61,2.05970960977233,0.0364917811859769,,,,,,1.08170564301379,2.0905397220014,0.600918169271904,,,,,,
62,1.8054244727634,0.058386849897563,,,,,,2.42538687144498,2.31790960113146,0.613437297798402,,,,,,
63,1.29685419874554,0.0304098176549807,,,,,,1.95214065262645,2.45685786059983,0.788705097169373,,,,,,
64,0.78828392472768,0.0206786760053869,,,,,,1.48734525914396,3.01896672844915,1.02656853917284,,,,,,
65,1.04256906173661,0.0559540644851646,,,,,,1.63946011519278,3.35370571716841,1.42718065202077,,,,,,
66,1.04256906173661,0.296799820312612,,,,,,0.819730057596388,3.64423389605682,1.8778692789747,,,,,,
67,2.56827988379018,3.77568296004241,,,,,,1.681714241873,0.858952876713566,,,,,,,
68,4.34827584285269,1.54968430769782,,,,,,,,,,,,,,
69,0.279713650709822,0.18975726216708,,,,,,,,,,,,,,
70,0.279713650709822,0.0754163477843522,,,,,,,,,,,,,,
71,0.78828392472768,0.0486557082479692,,,,,,,,,,,,,,
72,1.04256906173661,0.042573744716973,,,,,,,,,,,,,,
73,0.279713650709822,0.141101553919111,,,,,,,,,,,,,,
74,0.78828392472768,0.0681179915471569,,,,,,,,,,,,,,
75,1.04256906173661,0.0960950237897391,,,,,,,,,,,,,,
76,0.78828392472768,0.0656852061347584,,,,,,,,,,,,,,
77,0.279713650709822,0.616711102043009,,,,,,,,,,,,,,
78,0.0254285137008929,1.91946769038238,,,,,,,,,,,,,,
79,0.0254285137008929,6.98939248982077,,,,,,,,,,,,,,
80,0.0254285137008929,1.67375636373014,,,,,,,,,,,,,,
81,0.0254285137008929,,,,,,,,,,,,,,,
82,0.0254285137008929,,,,,,,,,,,,,,,
83,0.0254285137008929,,,,,,,,,,,,,,,
84,0.279713650709822,,,,,,,,,,,,,,,
85,0.0254285137008929,,,,,,,,,,,,,,,
86,0.0254285137008929,,,,,,,,,,,,,,,
87,0.0254285137008929,,,,,,,,,,,,,,,
88,0.279713650709822,,,,,,,,,,,,,,,
89,0.279713650709822,,,,,,,,,,,,,,,
90,0.533998787718751,,,,,,,,,,,,,,,
91,0.78828392472768,,,,,,,,,,,,,,,
92,0.78828392472768,,,,,,,,,,,,,,,
93,0.78828392472768,,,,,,,,,,,,,,,
94,1.04256906173661,,,,,,,,,,,,,,,
95,0.533998787718751,,,,,,,,,,,,,,,
96,0.533998787718751,,,,,,,,,,,,,,,
97,0.533998787718751,,,,,,,,,,,,,,,
98,0.533998787718751,,,,,,,,,,,,,,,
99,1.8054244727634,,,,,,,,,,,,,,,
100,1.29685419874554,,,,,,,,,,,,,,,
101,1.8054244727634,,,,,,,,,,,,,,,
102,1.04256906173661,,,,,,,,,,,,,,,
103,2.05970960977233,,,,,,,,,,,,,,,
104,0.78828392472768,,,,,,,,,,,,,,,
105,0.533998787718751,,,,,,,,,,,,,,,
106,0.533998787718751,,,,,,,,,,,,,,,
107,0.533998787718751,,,,,,,,,,,,,,,
108,0.78828392472768,,,,,,,,,,,,,,,
109,0.279713650709822,,,,,,,,,,,,,,,
110,1.04256906173661,,,,,,,,,,,,,,,
111,1.29685419874554,,,,,,,,,,,,,,,
112,1.29685419874554,,,,,,,,,,,,,,,
113,2.56827988379018,,,,,,,,,,,,,,,
114,3.83970556883483,,,,,,,,,,,,,,,
115,2.31399474678126,,,,,,,,,,,,,,,
116,2.82256502079911,,,,,,,,,,,,,,,
117,1.04256906173661,,,,,,,,,,,,,,,
118,0.78828392472768,,,,,,,,,,,,,,,
119,0.78828392472768,,,,,,,,,,,,,,,
120,0.78828392472768,,,,,,,,,,,,,,,
